211,Genetics Definition8,"",[]Homozygous,2013-03-24 13:27:47.553253,2013-03-24 17:33:11.265039,If an organism inherits the same allele for a particular gene from each parent they are said to be?  ,w0,Genetics definition,If an organism inherits the same allele for a particular gene from each parent they are said to be?  ,264
378,Equation of circle 1`,A (-3..3) B (-3..3) C (2..6),[\(p=\)`]-2*A[\(q=\)`]-2*B[\(r=\)`]-(C*C)+A*A+B*B,2013-11-03 14:40:38.075245,2013-11-03 14:42:29.257407,"Find the equation of the circle with centre \((`A`,`B`)\) and radius `C`. Express your answer in the form \(x^2+px+y^2+qy+r=0\) and enter the values of \(p\), \(q\) and \(r\).",h0,c1ch5,"Find the equation of the circle with centre \((`A`,`B`)\) and radius `C`. Express your answer in the form \(x^2+px+y^2+qy+r=0\) and enter the values of \(p\), \(q\) and \(r\).",1
379,Equation of circle 2,A (-3..3) B (-3..3) C (2..6),[x coordinate of centre`]A[y coordinate of centre`]B[radius = `]C,2013-11-03 14:45:09.758883,2013-11-03 18:23:55.322122,Find the centre and radius of the circle with equation \(x^2+`-2*A`x+y^2+`-2*B`y+`A*A+B*B-C*C`=0\),h0,c1ch5,Find the centre and radius of the circle with equation \(x^2+`-2*A`x+y^2+`-2*B`y+`A*A+B*B-C*C`=0\),1
381,Equation of circle 3,"A (-2,-1,1,2) B (-2,-1,1,2) C (-3,3) D (-4,4)",[distance =`]5[inside/outside/on (enter one of these)`]insidew0,2013-11-03 18:31:07.334972,2013-11-03 18:31:43.656886,"By finding a suitable distance, determine whether the point \((`A+C`,`B+D`)\) is inside, outside, or on the circle \((x-`A`)^2+(y-`B`)^2=30\)",h0,c1ch5,"By finding a suitable distance, determine whether the point \((`A+C`,`B+D`)\) is inside, outside, or on the circle \((x-`A`)^2+(y-`B`)^2=30\)",1
225,Watched,"",[Number]1,2013-04-03 12:11:37.678146,2013-04-03 12:14:18.655198,Please enter the number 1 in the box to register you have watched the video.,h0,Watched,Please enter the number 1 in the box to register you have watched the video.,264
214,Monohybrid Cross2,"",[`%]75,2013-03-24 16:16:39.768788,2013-04-03 12:15:32.487347,In the F1 generation what percentage of the offspring would you expect to display the dominant (tongue roller) phenotype?,h0,Monohybrid cross,In the F1 generation what percentage of the offspring would you expect to display the dominant (tongue roller) phenotype?,264
215,Monohybrid Cross3,"",[`%]25,2013-03-24 16:18:11.094629,2013-04-03 12:15:59.56508,In the F1 generation what percentage of the offspring would you expect to display the recessive (non-roller) phenotype?,h0,Monohybrid Cross,In the F1 generation what percentage of the offspring would you expect to display the recessive (non-roller) phenotype?,264
220,Linear Algebra,"",[\(x\)=]3,2013-03-25 16:28:55.94099,2013-03-25 16:34:14.910937,"Solve the Q1(a) linear algebra equation, to find the value of \(x\) ",h0,linear algebra,"Solve the Q1(a) linear algebra equation, to find the value of \(x\) ",262
233,Diffraction gratings 2,"",G[constructive interference`]Aw1[destructive interference`]B`C`Dw3,2013-04-14 16:30:35.225017,2013-04-16 09:47:13.718844,"If ""A"" means ""in phase"", ""B"" means ""slightly out of phase"", ""C"" means ""in antiphase"" and ""D"" means ""nearly in antiphase"". then for which of these differences in the phase difference between light from adjacent slits in a diffraction grating will we see constructive and destructive interference?

(just enter all the letters that apply)
",s2,sg14,"If ""A"" means ""in phase"", ""B"" means ""slightly out of phase"", ""C"" means ""in antiphase"" and ""D"" means ""nearly in antiphase"". then for which of these differences in the phase difference between light from adjacent slits in a diffraction grating will we see constructive and destructive interference?

(just enter all the letters that apply)
",1
212,Genetics Definition9,"",[]Heterozygous,2013-03-24 13:28:42.514866,2013-03-24 17:33:28.916913,If an organism inherits different alleles for a particular gene from each parent they are said to be?  ,w0,Genetics definition,If an organism inherits different alleles for a particular gene from each parent they are said to be?  ,264
213,Monohybrid Cross,"",[]TtW0,2013-03-24 16:12:56.172427,2013-04-03 12:20:05.105508,State the parental genotypes.,W0,Monohybrid Cross,State the parental genotypes.,264
217,Monohybrid Cross - copy,"",[]TtW0,2013-03-25 11:38:06.251023,2013-03-25 11:38:32.186677,State the parental genotypes.,W0,Monohybrid Cross,State the parental genotypes.,1
218,Genetics Definition6 - copy,"",[]capital`uppercasew1,2013-03-25 11:39:48.151656,2013-03-25 11:39:48.18204,How is a dominant allele conventionally represented in genetics?  ,w0,Genetics definition,How is a dominant allele conventionally represented in genetics?  ,1
219,Wave properties,"",[]refract`diffract`interfer|superposw2,2013-03-25 11:48:00.78895,2013-03-25 12:09:03.763737,Name two wave properties other than reflection shared by both transverse and longitudinal waves,s2,G482 Jun09,Name two wave properties other than reflection shared by both transverse and longitudinal waves,1
222,linear algebra similar 1(b),"",[\(x\)=]3,2013-03-25 16:40:04.888145,2013-03-25 16:42:35.639697,1(ii) Solve the linear equation \(2x + 3 = 7x - 12\) to find the value of \(x\),h0,linear algebra,1(ii) Solve the linear equation \(2x + 3 = 7x - 12\) to find the value of \(x\),262
231,prac 3,"",0.0673,2013-04-10 19:38:25.04563,2013-04-10 19:38:25.110438,Hence find the gradient to 3 s.f.,h3,"",Hence find the gradient to 3 s.f.,1
226,Monohybrid Cross4,"A (175,1200)",[`individuals]A*0.75,2013-04-03 12:26:24.91724,2013-04-03 12:46:35.548534,If these two individuals had `A` offspring how many individuals would you expect to be tongue rollers?,h0,"",If these two individuals had `A` offspring how many individuals would you expect to be tongue rollers?,264
229,prac 1,"",[error = `mm]2`3`4W1,2013-04-10 19:31:38.132822,2013-04-10 19:32:14.252812,State your estimate for the absolute error in the length (give a whole number).,s2,"",State your estimate for the absolute error in the length (give a whole number).,1
227,Monohybrid Cross Golden Rules,"",[Ratio =]1:1`50%:50%w1,2013-04-03 13:26:38.920612,2013-04-03 13:28:23.121751,Golden rule number four - The expected phenotype ratio (dominant phenotype:recessive phenotype) is ....,w1,"",Golden rule number four - The expected phenotype ratio (dominant phenotype:recessive phenotype) is ....,264
223,linear algebra similar 1(c),"",[\(x\)=]2,2013-03-25 16:45:32.044872,2013-03-25 16:47:01.827931,1(iii)  Solve the linear equation \(2(3x +4) + 5(2x - 3) = 25\),h0,linear algebra,1(iii)  Solve the linear equation \(2(3x +4) + 5(2x - 3) = 25\),262
224,linear algebra similar 1(d),"",[\(x\)=]4,2013-03-25 16:57:40.995752,2013-03-25 16:57:41.031745,1(iv)  Solve the linear equation \(3(4x - 7) - 2(3x + 6) = -9\),h0,linear algebra,1(iv)  Solve the linear equation \(3(4x - 7) - 2(3x + 6) = -9\),262
337,linear inequality 1,"A (2..4) B (-3,-2,-1,1,2,3)",[\(x\)`]>W0[]B,2013-10-05 16:27:53.085562,2013-10-05 16:40:34.939126,Solve the inequality \(`5+3*B`-`A+3`x<5-`A`x\).  See above for how to enter your answer.,h0,c1ch2,Solve the inequality \(`5+3*B`-`A+3`x<5-`A`x\).  See above for how to enter your answer.,1
232,Diffraction gratings 1,"",[`]clearer`sharper`further apart`brighterw4,2013-04-14 16:15:11.099335,2013-04-14 16:25:22.359962,"Compared with the pattern from a double-slit, the pattern we see from shining laser light through a diffraction grating is (enter the FOUR words or phrases from this list that apply):

dimmer, clearer, blurrier, further apart, closer together, sharper, brighter, less clear",s2,sg14,"Compared with the pattern from a double-slit, the pattern we see from shining laser light through a diffraction grating is (enter the FOUR words or phrases from this list that apply):

dimmer, clearer, blurrier, further apart, closer together, sharper, brighter, less clear",1
230,prac 2,"","[(`,0.050)]2.55[(`,0.225)]5.15",2013-04-10 19:37:45.597349,2013-04-10 19:37:45.700576,"Find the points on the dotted line with ""y"" co-ordinates 0.050 and 0.225, giving your answers to 3 s.f.",h3,"","Find the points on the dotted line with ""y"" co-ordinates 0.050 and 0.225, giving your answers to 3 s.f.",1
234,Diffraction grating calculation,"",[angular separation`°]38[number of maxima`]7h0,2013-04-14 16:59:08.036675,2013-04-14 16:59:08.045026,"Laser light of wavelength \(610\mathrm{nm}\) passes through a diffraction grating with \(500\) lines per \(\mathrm{mm}\). Find to the nearest degree the angular separation between the zeroth order and SECOND order maxima, and find the total number of maxima ",s2,sg14,"Laser light of wavelength \(610\mathrm{nm}\) passes through a diffraction grating with \(500\) lines per \(\mathrm{mm}\). Find to the nearest degree the angular separation between the zeroth order and SECOND order maxima, and find the total number of maxima ",1
238,Stationary wave nodes and antinodes 1,"",[A node is a point of`amplitude]zerow1[An antinode is a point of`amplitude]maximumw1,2013-04-20 13:04:41.401628,2013-05-01 14:48:26.751759,On a stationary wave ... ,s2,sg15,On a stationary wave ... ,1
235,Double slit calculation,"",[wavelength`nm]400[frequency`THz]750[colour`]blue|violet|indigow1,2013-04-15 10:06:33.11939,2013-04-15 10:09:06.37793,"Laser light passes through a pair of slits with separation 0.1mm and form fringes on a screen 3m away. If the distance between positions of maximum intensity is 12mm, find the wavelength in nanometres, the frequency in THz and state the colour",s2,sg14,"Laser light passes through a pair of slits with separation 0.1mm and form fringes on a screen 3m away. If the distance between positions of maximum intensity is 12mm, find the wavelength in nanometres, the frequency in THz and state the colour",1
228,interference precondition,"",[term`]coherent|coherencew1[meaning`]constant|fixed`phase`differencew3,2013-04-07 15:56:53.769583,2013-04-15 12:39:12.191218,"Two sources of waves give rise to constructive and destructive interference patterns and give the one-word term which describes the waves from the two sources, and state, in terms of phase, what this term means.",w2,sg15,"Two sources of waves give rise to constructive and destructive interference patterns and give the one-word term which describes the waves from the two sources, and state, in terms of phase, what this term means.",1
356,Solving a cubic 2,A (4..6) B (2..3) C (1..5),[smallest root`]-A[middle root`]B-A[greatest root`]C,2013-10-13 10:46:56.54068,2013-10-13 10:46:56.551628,"Show that \((x+`A-B`)\) is a factor of \(p(x)=x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`\). Hence find all three solutions of \(x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`=0\), giving your answers in order, smallest (i.e.  most negative) first.",h0,c1ch3,"Show that \((x+`A-B`)\) is a factor of \(p(x)=x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`\). Hence find all three solutions of \(x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`=0\), giving your answers in order, smallest (i.e.  most negative) first.",1
243,open pipes 1,"",[`]BDFw0,2013-04-21 09:48:12.281071,2013-04-21 09:53:50.416447,"A stationary wave is formed in an open pipe (i.e. open at both ends). Which of the below are possible expressions for the length of the pipe as a multiple of the  wavelength \(\lambda\)? 
A:  \(\frac{\lambda}{4}\)
B:  \(\frac{\lambda}{2}\)
C:  \(\frac{3\lambda}{4}\)
D:  \(\lambda\)
E:  \(\frac{5\lambda}{4}\)
F:  \(2\lambda\)
(enter all the letters that apply, in order, e.g. ABCF)",s2,sg15,"A stationary wave is formed in an open pipe (i.e. open at both ends). Which of the below are possible expressions for the length of the pipe as a multiple of the  wavelength \(\lambda\)? 
A:  \(\frac{\lambda}{4}\)
B:  \(\frac{\lambda}{2}\)
C:  \(\frac{3\lambda}{4}\)
D:  \(\lambda\)
E:  \(\frac{5\lambda}{4}\)
F:  \(2\lambda\)
(enter all the letters that apply, in order, e.g. ABCF)",1
237,Stationary wave formation 2,"",[]amplitude`frequency|period`wavelength`speed|velocityw4,2013-04-20 12:53:44.378037,2013-04-20 12:53:44.417385,What FOUR properties do the waves need to have in common?,s2,sg15,What FOUR properties do the waves need to have in common?,1
241,signal generator experiment,A (15..25) B (5..8),[The distance between consecutive nodes`m]A/40[The wavelength`m]A/20[The speed of waves along the string`\(\mathrm{ms^{-1}}\)]A*B/4,2013-04-20 14:34:25.258405,2013-04-21 20:17:11.303763,"Stationary waves are formed in a string by using a vibration generator at one end, with the string kept taut at its other end, which passes over a pulley and has a weight suspended from it.
The length of string from the vibration generator to the pulley is \(`A/10`\mathrm{m}\) and the vibration generator is set to a frequency of  \(`B*5` \mathrm{Hz}\). Each end of the string is a node, and there are three other nodes spaced along the length of the string. Find, to 3 s.f.",s3,sg15,"Stationary waves are formed in a string by using a vibration generator at one end, with the string kept taut at its other end, which passes over a pulley and has a weight suspended from it.
The length of string from the vibration generator to the pulley is \(`A/10`\mathrm{m}\) and the vibration generator is set to a frequency of  \(`B*5` \mathrm{Hz}\). Each end of the string is a node, and there are three other nodes spaced along the length of the string. Find, to 3 s.f.",1
236,Stationary wave formation 1,"",[... waves travelling in`directions ...]oppositew0[...`with each other]interfer|superposw1,2013-04-20 12:36:33.025217,2013-04-20 12:57:25.14447,Stationary waves are formed when ...,s2,sg15,Stationary waves are formed when ...,1
300,Factorising 2 (a=1) ,A (1..5) B (1..5),[\(p=\)`]A[\(q=\)`]Bt,2013-09-11 10:40:52.651317,2013-09-15 20:25:14.418854,Factorise \(x^2+`A+B`x+`A*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,h0,c1ch1,Factorise \(x^2+`A+B`x+`A*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,1
239,Stationary wave nodes and antinodes 2,A (2..10),[two adjacent nodes`cm]2*A[two adjacent antinodes`cm]2*A[a node and the next antinode`cm]A,2013-04-20 13:07:07.559672,2013-04-20 13:07:28.73088,A stationary wave has a wavelength of \(`4*A`\mathrm{cm}\). Find the distance separating: ,h0,sg15,A stationary wave has a wavelength of \(`4*A`\mathrm{cm}\). Find the distance separating: ,1
244,closed pipes 1,"",[`]ACEw0,2013-04-21 09:54:41.235859,2013-04-21 09:54:41.252479,"A stationary wave is formed in a closed pipe (i.e. closed at one end). Which of the below are possible expressions for the length of the pipe as a multiple of the  wavelength \(\lambda\)? 
A:  \(\frac{\lambda}{4}\)
B:  \(\frac{\lambda}{2}\)
C:  \(\frac{3\lambda}{4}\)
D:  \(\lambda\)
E:  \(\frac{5\lambda}{4}\)
F:  \(2\lambda\)
(enter all the letters that apply, in order, e.g. ABCF)",s2,sg15,"A stationary wave is formed in a closed pipe (i.e. closed at one end). Which of the below are possible expressions for the length of the pipe as a multiple of the  wavelength \(\lambda\)? 
A:  \(\frac{\lambda}{4}\)
B:  \(\frac{\lambda}{2}\)
C:  \(\frac{3\lambda}{4}\)
D:  \(\lambda\)
E:  \(\frac{5\lambda}{4}\)
F:  \(2\lambda\)
(enter all the letters that apply, in order, e.g. ABCF)",1
299,Factorising 1 (a=1),A (-5..-1) B (1..5),[\(p=\)`]A[\(q=\)`]Bt,2013-09-11 10:29:42.170953,2013-09-15 20:24:44.898344,Factorise \(x^2+`A+B`x+`A*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,h0,c1ch1,Factorise \(x^2+`A+B`x+`A*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,1
240,Stationary wave formation 3,"",[When a progressive wave is`by a surface]reflectedw1[the`]reflected|incidentw1[and`waves]reflected|incidentw1[`with each other]interfer|superposw1[to form`]nodesw1[through destructive`]interferw1[and`]antinodesw1[through constructive`]interferw1,2013-04-20 13:22:50.01282,2013-05-01 15:06:38.330189,"Describe how a stationary wave can be formed by reflection  - fill in the gaps to create the correct sentence (the hint video is a bit of a giveaway, so have a go on your own before viewing it!)",w1,sg15,"Describe how a stationary wave can be formed by reflection  - fill in the gaps to create the correct sentence (the hint video is a bit of a giveaway, so have a go on your own before viewing it!)",1
268,Absorption line spectrum 2,"",[A`]photonw0[of a particular`]frequency|wavelengthw1[can be absorbed by an`inside an atom]electronw0[which is transferred to a higher`level]energyw0,2013-05-04 14:08:28.104,2013-05-04 14:08:42.947098,An absorption line spectrum is formed because,s2,sg17,An absorption line spectrum is formed because,1
247,open-open pipe,A (11..21),[wavelength = `\(\mathrm{m}\)]A/5[fundamental frequency = `\(\mathrm{Hz}\)]1750/A[next frequency = `\(\mathrm{Hz}\)]2*1750/As2[next frequency after that = `\(\mathrm{Hz}\)]3*1750/As2,2013-04-21 17:01:16.958471,2013-04-21 20:01:57.702307,"A pipe of length \(`A/10`\mathrm{m}\) which is open at both ends is sounded at its fundamental frequency. State the wavelength, and, taking the speed of sound to be \(350\mathrm{ms^{-1}}\), calculate the fundamental frequency. State also the next two frequencies at which this pipe would resonate.",s3,sg15,"A pipe of length \(`A/10`\mathrm{m}\) which is open at both ends is sounded at its fundamental frequency. State the wavelength, and, taking the speed of sound to be \(350\mathrm{ms^{-1}}\), calculate the fundamental frequency. State also the next two frequencies at which this pipe would resonate.",1
267,Emission line spectrum 2,"","[An excited`inside an atom]electronw0[can move to a state of lower`,]energyw0[emitting a`]photonw0[of a particular`]frequency|wavelengthw1",2013-05-04 14:03:36.188595,2013-05-04 14:10:31.628922,An emission line spectrum is formed because,s2,sg17,An emission line spectrum is formed because,1
248,open-closed pipe,A (11..21),[wavelength = `\(\mathrm{m}\)]2*A/5[fundamental frequency = `\(\mathrm{Hz}\)]875/A[next frequency = `\(\mathrm{Hz}\)]3*875/As2[next frequency after that = `\(\mathrm{Hz}\)]5*875/As2,2013-04-21 17:04:58.27311,2013-04-21 20:02:39.667524,"A pipe of length \(`A/10`\mathrm{m}\), which is closed at one end, is sounded at its fundamental frequency. State the wavelength, and, taking the speed of sound to be \(350\mathrm{ms^{-1}}\), calculate the fundamental frequency. State also the next two frequencies at which this pipe would resonate.",s3,sg15,"A pipe of length \(`A/10`\mathrm{m}\), which is closed at one end, is sounded at its fundamental frequency. State the wavelength, and, taking the speed of sound to be \(350\mathrm{ms^{-1}}\), calculate the fundamental frequency. State also the next two frequencies at which this pipe would resonate.",1
246,Microwave experiment calculation,A (5..12) ,[wavelength = `\(\mathrm{mm}\)]A*4[frequency = `\(\mathrm{GHz}\)]75/A[name of point of minimum intensity`]nodew0[name of point of maximum intensity`]antinodew0,2013-04-21 16:45:20.329031,2013-04-21 20:19:31.73947,The signal from a microwave transmitter is reflected directly back to form a stationary wave. A probe connected to a meter measures the intensity of the waves. The distance from a point of minimum intensity to the nearest point of maximum intensity is \(`A`\mathrm{mm}\). State the following:,s2,sg15,The signal from a microwave transmitter is reflected directly back to form a stationary wave. A probe connected to a meter measures the intensity of the waves. The distance from a point of minimum intensity to the nearest point of maximum intensity is \(`A`\mathrm{mm}\). State the following:,1
270,Energy level transitions 2,"",[magnitude of energy change`\(\times 10^{-18}\mathrm{J}\)`]0.45[frequency`\(\times 10^{14}\mathrm{Hz}\)]6.78[wavelength`\(\mathrm{nm}\)]442[bright or dark line?`]darkw0,2013-05-04 14:54:25.58894,2013-05-04 15:45:38.108321,"Refer to the diagram showing energy levels in a hydrogen atom. An electron moves from the level labelled B to the one labelled E. Find the magnitude of this change in energy, the frequency and wavelength of the emitted or absorbed photon and state whether this transition would contribute to a bright or a dark line in a line spectrum.",s2,sg17,"Refer to the diagram showing energy levels in a hydrogen atom. An electron moves from the level labelled B to the one labelled E. Find the magnitude of this change in energy, the frequency and wavelength of the emitted or absorbed photon and state whether this transition would contribute to a bright or a dark line in a line spectrum.",1
269,Energy level transitions,"",[magnitude of energy change`\(\times 10^{-18}\mathrm{J}\)`]0.4[frequency`\(\times 10^{14}\mathrm{Hz}\)]6.03[wavelength`\(\mathrm{nm}\)]497[bright or dark line?`]brightw0,2013-05-04 14:50:15.147577,2013-05-04 15:46:01.04885,"Refer to the diagram showing energy levels in a hydrogen atom. An electron moves from the level labelled D to the one labelled B. Find the magnitude of this change in energy, the frequency and wavelength of the emitted or absorbed photon and state whether this transition would contribute to a bright or a dark line in a line spectrum.",s2,sg17,"Refer to the diagram showing energy levels in a hydrogen atom. An electron moves from the level labelled D to the one labelled B. Find the magnitude of this change in energy, the frequency and wavelength of the emitted or absorbed photon and state whether this transition would contribute to a bright or a dark line in a line spectrum.",1
303,Factorising 5 (a=1),A (1..6),[\(p=\)`]A[\(q=\)`]-At,2013-09-11 10:47:59.259989,2013-09-15 20:26:29.049335,Factorise \(x^2-`A*A`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,h0,c1ch1,Factorise \(x^2-`A*A`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,1
301,Factorising 3 (a=1),A (-5..-1) B (-5..-1),[\(p=\)`]A[\(q=\)`]Bt,2013-09-11 10:43:26.650866,2013-09-15 20:25:37.8256,Factorise \(x^2+`A+B`x+`A*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,h0,c1ch1,Factorise \(x^2+`A+B`x+`A*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,1
302,Factorising 4 (a=1),B (-8..-2),[\(p=\)`]0[\(q=\)`]Bt,2013-09-11 10:45:29.482516,2013-09-15 20:25:59.899675,Factorise \(x^2+`B`x\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,h0,c1ch1,Factorise \(x^2+`B`x\). Enter your answer by stating the values of \(p\) and \(q\) in \((x+p)(x+q)\).  Unfortunately you may have to try them both ways round before you are marked right!,1
291,Sketch compl-square quadratic 2,"",[Transformation type:`]translationw0,2013-09-01 14:27:08.951058,2013-09-02 17:38:57.664286,The graph you drew in the last question can be formed by a transformation of the graph of \(y=x^2\). Give the name of the kind of transformation this would be.,h0,c1ch1,The graph you drew in the last question can be formed by a transformation of the graph of \(y=x^2\). Give the name of the kind of transformation this would be.,1
250,standing wave 2,"","[open pipe, closed pipe or string?`]closed pipew0[left-right or up-down? ]left-rightw0[length is ` times the wavelength]1.25h3[frequency is ` times \(f_0\)]5h0",2013-04-21 19:28:41.915351,2013-04-21 20:13:22.144124," 	Study the wave form above and decide the kind of system that could produce it (either a pipe open at both ends, a pipe closed at one end or a string). State the direction of the actual oscillations in the wave (right-left or up-down). Then state what multiple of the wavelength λ the length of the string or pipe is, and say what multiple is shown of the fundamental frequency \(f_0\). For the word questions enter one of the given options exactly as shown and for the numeric questions just enter the multiple as a number (use decimals if necessary, but no trailing zeros and no fractions). ",s2,sg15," 	Study the wave form above and decide the kind of system that could produce it (either a pipe open at both ends, a pipe closed at one end or a string). State the direction of the actual oscillations in the wave (right-left or up-down). Then state what multiple of the wavelength λ the length of the string or pipe is, and say what multiple is shown of the fundamental frequency \(f_0\). For the word questions enter one of the given options exactly as shown and for the numeric questions just enter the multiple as a number (use decimals if necessary, but no trailing zeros and no fractions). ",1
304,Factorising 1 (a>1) ,A (2..4) B (1..3) C (1..3),[\(p=\)`]B[\(q=\)`]C,2013-09-11 10:58:37.330755,2013-09-15 20:31:56.661858,"Factorise \(`A`x^2+`A*C+B`x+`C*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((`A`x+p)(x+q)\). This time, your answer really is wrong if you get them in the wrong order!",h0,c1ch1,"Factorise \(`A`x^2+`A*C+B`x+`C*B`\). Enter your answer by stating the values of \(p\) and \(q\) in \((`A`x+p)(x+q)\). This time, your answer really is wrong if you get them in the wrong order!",1
355,Extract factor 3,A (4..6) B (2..3) C (1..5),[\(p=\)]A[\(q=\)]C,2013-10-13 10:40:01.653561,2013-10-13 10:42:05.369138,"Show that \((x+`A-B`)\) is a factor of \(p(x)=x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`\). Hence express \(x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`\) as the product of three linear factors. These factors are \((x+`A-B`)\), \((x+p)\) and \((x-q)\), where \(p\) and  \(q\) are positive integers. Give the values of \(p\) and  \(q\).",h0,c1ch3,"Show that \((x+`A-B`)\) is a factor of \(p(x)=x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`\). Hence express \(x^3+`2*A-B-C`x^2+`(A-B)*(A-C)-A*C`x+`A*C*(B-A)`\) as the product of three linear factors. These factors are \((x+`A-B`)\), \((x+p)\) and \((x-q)\), where \(p\) and  \(q\) are positive integers. Give the values of \(p\) and  \(q\).",1
340,quadratic inequality 1,A (2..4) B (5..7),[]x<w0[]A[]orw0[]x>W0[]B,2013-10-05 17:01:16.421731,2013-10-05 17:03:56.60445,Solve the inequality \(x^2-`A+B`x+`A*B`>0\).  See above for how to enter your answer.,h0,c1ch2,Solve the inequality \(x^2-`A+B`x+`A*B`>0\).  See above for how to enter your answer.,1
359,2 point distance 3,"A (-3..3) B (-4..4) C (2,3)",[smaller \(k=\)`]A-C[greater \(k=\)`]A+C,2013-10-20 09:51:40.334224,2013-10-20 11:11:58.255748,"The distance between the points \((`A`,`B`)\) and \((k,`B-3*C`)\) is \(`C`\sqrt{10}\).  Find the two possible values of \(k\), giving the smaller (or more negative) answer first.",h0,c1ch4,"The distance between the points \((`A`,`B`)\) and \((k,`B-3*C`)\) is \(`C`\sqrt{10}\).  Find the two possible values of \(k\), giving the smaller (or more negative) answer first.",1
360,midpoint 1,"A (-6..1) B (1..6) C (1..3) D (1,3,5,7,9)",[\(x\) coordinate of midpoint`]A+C[\(y\) coordinate of midpoint`]B-D/2,2013-10-20 10:00:05.876384,2013-10-20 11:19:02.834806,"Find the midpoint of \(AB\), where \(A\) is the point \((`A`,`B`)\) and \(B\) is the point \((`A+2*C`,`B-D`)\). Don't use decimals in your answer; do use improper (top-heavy) fractions where needed.",h0,c1ch4,"Find the midpoint of \(AB\), where \(A\) is the point \((`A`,`B`)\) and \(B\) is the point \((`A+2*C`,`B-D`)\). Don't use decimals in your answer; do use improper (top-heavy) fractions where needed.",1
252,standing wave 4,"","[open pipe, closed pipe or string?`]closed pipew0[left-right or up-down? ]left-rightw0[length is ` times the wavelength]0.75h2[frequency is ` times \(f_0\)]3h0",2013-04-21 19:31:15.685088,2013-04-21 20:12:54.197774,"  	Study the wave form above and decide the kind of system that could produce it (either a pipe open at both ends, a pipe closed at one end or a string). State the direction of the actual oscillations in the wave (right-left or up-down). Then state what multiple of the wavelength λ the length of the string or pipe is, and say what multiple is shown of the fundamental frequency \(f_0\). For the word questions enter one of the given options exactly as shown and for the numeric questions just enter the multiple as a number (use decimals if necessary, but no trailing zeros and no fractions). ",s2,sg15,"  	Study the wave form above and decide the kind of system that could produce it (either a pipe open at both ends, a pipe closed at one end or a string). State the direction of the actual oscillations in the wave (right-left or up-down). Then state what multiple of the wavelength λ the length of the string or pipe is, and say what multiple is shown of the fundamental frequency \(f_0\). For the word questions enter one of the given options exactly as shown and for the numeric questions just enter the multiple as a number (use decimals if necessary, but no trailing zeros and no fractions). ",1
310,completing the square 3,"A (1,3,5) B (1..3)",[\(p=\)`]A/2[\(q=\)`]A*A/4+B,2013-09-15 10:55:49.271407,2013-09-15 10:55:49.298156,Express \(x^2+`A`x-`B`\) in the form \((x+p)^2-q\). Give the values of \(p\) and \(q\).,h0,c1ch1,Express \(x^2+`A`x-`B`\) in the form \((x+p)^2-q\). Give the values of \(p\) and \(q\).,1
295,Multplying out square 2,A (1..3) B (1..4) C (2..3),[\(a=\)`]C[\(b=\)`]2*A*C[\(c=\)`]C*A*A+B,2013-09-03 05:25:58.172549,2013-09-03 05:26:47.91042,"\(`C`(x+`A`)^2+`B`\) is equivalent to a quadratic function \(ax^2+bx+c\). Find the values of \(a\), \(b\) and \(c\).",h0,c1ch1,"\(`C`(x+`A`)^2+`B`\) is equivalent to a quadratic function \(ax^2+bx+c\). Find the values of \(a\), \(b\) and \(c\).",1
